combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2023-10,2024-09,138,138.0,-15.74,-11.41,23.36,5,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-04,2025-03,130,130.0,-21.1,-16.23,27.15,6,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2024-10,2025-09,131,131.0,5.04,3.85,9.38,8,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite",2025-04,2026-03,119,119.0,17.33,14.56,10.38,6,1,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2013-04,2014-03,160,160.0,10.47,6.54,22.66,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2013-10,2014-09,151,151.0,-10.49,-6.95,33.93,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2014-04,2015-03,142,142.0,-30.59,-21.54,40.97,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2014-10,2015-09,131,131.0,4.42,3.37,10.92,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2015-04,2016-03,134,134.0,11.61,8.66,10.57,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2015-10,2016-09,124,124.0,25.99,20.96,11.28,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2016-04,2017-03,114,114.0,41.22,36.16,11.33,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2016-10,2017-09,119,119.0,8.55,7.18,22.7,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2017-04,2018-03,127,127.0,-13.59,-10.7,34.83,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2017-10,2018-09,133,133.0,5.41,4.07,11.52,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2018-04,2019-03,138,138.0,19.02,13.78,6.9,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2018-10,2019-09,148,148.0,12.18,8.23,19.22,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2019-04,2020-03,134,134.0,-2.31,-1.72,19.22,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2019-10,2020-09,97,97.0,3.95,4.07,16.82,3,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2020-04,2021-03,120,120.0,11.88,9.9,8.87,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2020-10,2021-09,133,133.0,19.48,14.65,8.52,7,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2021-04,2022-03,134,134.0,14.26,10.64,9.8,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2021-10,2022-09,135,135.0,6.53,4.84,15.22,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2022-04,2023-03,130,130.0,3.04,2.34,14.14,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2022-10,2023-09,154,154.0,11.71,7.6,16.91,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2023-04,2024-03,153,153.0,11.68,7.63,10.52,7,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2023-10,2024-09,151,151.0,-7.32,-4.85,19.46,4,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2024-04,2025-03,163,163.0,-5.65,-3.47,15.37,4,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2024-10,2025-09,176,176.0,0.16,0.09,25.02,4,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55) || AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)",2025-04,2026-03,140,140.0,4.56,3.26,15.52,4,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,98,98.0,-9.16,-9.35,15.52,3,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,113,113.0,-29.15,-25.8,35.46,2,9,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,103,103.0,-26.07,-25.31,34.7,2,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,87,87.0,-5.14,-5.91,16.47,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,102,102.0,-8.74,-8.57,18.74,6,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,104,104.0,29.45,28.32,6.01,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,99,99.0,34.01,34.35,5.48,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,98,98.0,0.32,0.33,12.7,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,100,100.0,-1.44,-1.44,12.7,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,103,103.0,11.84,11.5,6.17,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,107,107.0,11.19,10.46,7.38,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,110,110.0,5.98,5.44,7.8,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,101,101.0,10.95,10.84,7.0,8,1,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,80,80.0,4.73,5.91,9.9,4,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,86,86.0,10.09,11.73,10.9,6,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,88,88.0,6.79,7.72,11.5,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,98,98.0,0.64,0.65,11.5,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,83,83.0,1.34,1.61,11.73,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,80,80.0,10.13,12.66,11.73,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,112,112.0,32.66,29.16,8.81,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,110,110.0,26.79,24.35,8.81,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,105,105.0,-2.33,-2.22,15.95,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,100,100.0,-0.37,-0.37,14.77,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,83,83.0,4.16,5.01,12.69,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,84,84.0,3.21,3.82,12.69,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2013-04,2014-03,100,100.0,0.47,0.47,15.93,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2013-10,2014-09,82,82.0,-12.0,-14.63,22.38,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2014-04,2015-03,75,75.0,-14.18,-18.91,23.37,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2014-10,2015-09,75,75.0,6.81,9.08,9.75,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2015-04,2016-03,86,86.0,2.27,2.64,9.75,6,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2015-10,2016-09,94,94.0,26.49,28.18,4.1,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2016-04,2017-03,85,85.0,30.24,35.58,5.18,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2016-10,2017-09,76,76.0,-7.51,-9.88,15.89,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2017-04,2018-03,81,81.0,-12.3,-15.19,19.6,2,8,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2017-10,2018-09,83,83.0,-8.03,-9.67,14.5,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2018-04,2019-03,82,82.0,-3.63,-4.43,10.36,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2018-10,2019-09,90,90.0,14.52,16.13,6.0,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2019-04,2020-03,87,87.0,11.13,12.79,8.74,7,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2019-10,2020-09,46,46.0,0.19,0.41,7.26,5,2,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2020-04,2021-03,53,53.0,8.64,16.3,5.67,7,2,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2020-10,2021-09,66,66.0,5.42,8.21,4.26,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2021-04,2022-03,74,74.0,8.71,11.77,5.0,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2021-10,2022-09,79,79.0,8.07,10.22,12.56,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2022-04,2023-03,74,74.0,-0.2,-0.27,12.56,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2022-10,2023-09,81,81.0,9.79,12.09,13.75,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2023-04,2024-03,84,84.0,13.65,16.25,11.75,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2023-10,2024-09,83,83.0,-1.15,-1.39,16.22,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2024-04,2025-03,74,74.0,1.55,2.09,16.22,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2024-10,2025-09,66,66.0,12.45,18.86,10.0,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)",2025-04,2026-03,69,69.0,10.6,15.36,10.0,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-04,2014-03,95,95.0,-5.18,-5.45,15.62,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2013-10,2014-09,94,94.0,-16.96,-18.04,24.35,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-04,2015-03,82,82.0,-9.35,-11.4,20.94,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2014-10,2015-09,75,75.0,7.03,9.37,11.88,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-04,2016-03,89,89.0,-7.96,-8.94,20.95,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2015-10,2016-09,100,100.0,15.62,15.62,13.34,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-04,2017-03,98,98.0,37.93,38.7,5.52,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2016-10,2017-09,89,89.0,5.25,5.9,14.88,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-04,2018-03,89,89.0,-5.49,-6.17,19.07,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5) || AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2) || AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)",2017-10,2018-09,92,92.0,2.85,3.1,5.61,6,5,False
