date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,won,unit_profit
2022-08-07,2022-08,B1,Anderlecht,Seraing,draw,home,5.5,"[5.0,7.0)",0.1694915254237288,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Anderlecht,Seraing,away,home,11.0,"[7.0,inf)",0.0847457627118644,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Gent,Westerlo,home,home,1.61,"[1.0,1.8)",0.5742349829996222,"[0.55,1.00]",market_favorite,True,0.6100000000000001
2022-08-07,2022-08,B1,Gent,Westerlo,draw,home,4.0,"[4.0,5.0)",0.23112958065734793,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Gent,Westerlo,away,home,4.75,"[4.0,5.0)",0.19463543634302982,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Standard,Cercle Brugge,home,home,2.55,"[2.2,2.8)",0.3575418994413408,"[0.34,0.42)",market_favorite,True,1.5499999999999998
2022-08-07,2022-08,B1,Standard,Cercle Brugge,draw,home,3.2,"[2.8,3.5)",0.2849162011173184,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Standard,Cercle Brugge,away,home,2.55,"[2.2,2.8)",0.3575418994413408,"[0.34,0.42)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D1,FC Koln,Schalke 04,home,home,1.7,"[1.0,1.8)",0.5546995377503853,"[0.55,1.00]",market_favorite,True,0.7
2022-08-07,2022-08,D1,FC Koln,Schalke 04,draw,home,4.0,"[4.0,5.0)",0.2357473035439137,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D1,FC Koln,Schalke 04,away,home,4.5,"[4.0,5.0)",0.20955315870570107,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D1,Stuttgart,RB Leipzig,home,draw,4.5,"[4.0,5.0)",0.2102766798418972,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D1,Stuttgart,RB Leipzig,draw,draw,3.8,"[3.5,4.0)",0.24901185770750986,"[0.20,0.28)",market_non_favorite,True,2.8
2022-08-07,2022-08,D1,Stuttgart,RB Leipzig,away,draw,1.75,"[1.0,1.8)",0.5407114624505929,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-07,2022-08,D2,Braunschweig,Darmstadt,home,away,3.3,"[2.8,3.5)",0.288135593220339,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Braunschweig,Darmstadt,draw,away,3.4,"[2.8,3.5)",0.2796610169491525,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Braunschweig,Darmstadt,away,away,2.2,"[2.2,2.8)",0.43220338983050843,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2022-08-07,2022-08,B1,Antwerp,Oud-Heverlee Leuven,home,home,1.61,"[1.0,1.8)",0.5742349829996222,"[0.55,1.00]",market_favorite,True,0.6100000000000001
2022-08-07,2022-08,B1,Antwerp,Oud-Heverlee Leuven,draw,home,4.0,"[4.0,5.0)",0.23112958065734793,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,B1,Antwerp,Oud-Heverlee Leuven,away,home,4.75,"[4.0,5.0)",0.19463543634302982,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Magdeburg,Holstein Kiel,home,away,2.05,"[1.8,2.2)",0.4603234298608499,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-07,2022-08,D2,Magdeburg,Holstein Kiel,draw,away,3.6,"[3.5,4.0)",0.26212861978187285,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Magdeburg,Holstein Kiel,away,away,3.4,"[2.8,3.5)",0.27754795035727714,"[0.20,0.28)",market_non_favorite,True,2.4
2022-08-07,2022-08,E0,Leicester,Brentford,home,draw,2.0,"[1.8,2.2)",0.4751131221719457,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-07,2022-08,E0,Leicester,Brentford,draw,draw,3.75,"[3.5,4.0)",0.25339366515837103,"[0.20,0.28)",market_non_favorite,True,2.75
2022-08-07,2022-08,E0,Leicester,Brentford,away,draw,3.5,"[3.5,4.0)",0.27149321266968324,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,E0,Man United,Brighton,home,away,1.6,"[1.0,1.8)",0.5932203389830508,"[0.55,1.00]",market_favorite,False,-1.0
2022-08-07,2022-08,E0,Man United,Brighton,draw,away,4.2,"[4.0,5.0)",0.22598870056497172,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,E0,Man United,Brighton,away,away,5.25,"[5.0,7.0)",0.18079096045197737,"[0.00,0.20)",market_non_favorite,True,4.25
2022-08-07,2022-08,E0,West Ham,Man City,home,away,8.0,"[7.0,inf)",0.11789181692094314,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,E0,West Ham,Man City,draw,away,5.0,"[5.0,7.0)",0.18862690707350901,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,E0,West Ham,Man City,away,away,1.36,"[1.0,1.8)",0.6934812760055478,"[0.55,1.00]",market_favorite,True,0.3600000000000001
2022-08-07,2022-08,F1,Angers,Nantes,home,draw,2.7,"[2.2,2.8)",0.3532608695652174,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-07,2022-08,F1,Angers,Nantes,draw,draw,3.25,"[2.8,3.5)",0.29347826086956524,"[0.28,0.34)",market_non_favorite,True,2.25
2022-08-07,2022-08,F1,Angers,Nantes,away,draw,2.7,"[2.2,2.8)",0.3532608695652174,"[0.34,0.42)",market_non_favorite,False,-1.0
2022-08-07,2022-08,F1,Lens,Brest,home,home,1.57,"[1.0,1.8)",0.6018171661844011,"[0.55,1.00]",market_favorite,True,0.5700000000000001
2022-08-07,2022-08,F1,Lens,Brest,draw,home,4.33,"[4.0,5.0)",0.2182108431661685,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,F1,Lens,Brest,away,home,5.25,"[5.0,7.0)",0.17997199064943042,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Kaiserslautern,St Pauli,home,home,2.4,"[2.2,2.8)",0.391304347826087,"[0.34,0.42)",market_favorite,True,1.4
2022-08-07,2022-08,D2,Kaiserslautern,St Pauli,draw,home,3.6,"[3.5,4.0)",0.2608695652173913,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-07,2022-08,D2,Kaiserslautern,St Pauli,away,home,2.7,"[2.2,2.8)",0.3478260869565217,"[0.34,0.42)",market_non_favorite,False,-1.0
2022-08-08,2022-08,T1,Fenerbahce,Umraniyespor,home,draw,1.33,"[1.0,1.8)",0.6928406466512702,"[0.55,1.00]",market_favorite,False,-1.0
2022-08-08,2022-08,T1,Fenerbahce,Umraniyespor,draw,draw,5.0,"[5.0,7.0)",0.1842956120092379,"[0.00,0.20)",market_non_favorite,True,4.0
2022-08-08,2022-08,T1,Fenerbahce,Umraniyespor,away,draw,7.5,"[7.0,inf)",0.12286374133949193,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-08,2022-08,T1,Buyuksehyr,Kasimpasa,home,home,1.75,"[1.0,1.8)",0.5255474452554745,"[0.42,0.55)",market_favorite,True,0.75
2022-08-08,2022-08,T1,Buyuksehyr,Kasimpasa,draw,home,3.6,"[3.5,4.0)",0.25547445255474455,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-08,2022-08,T1,Buyuksehyr,Kasimpasa,away,home,4.2,"[4.0,5.0)",0.21897810218978103,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-08,2022-08,T1,Ankaragucu,Konyaspor,home,draw,2.9,"[2.8,3.5)",0.31232642597735527,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-08,2022-08,T1,Ankaragucu,Konyaspor,draw,draw,3.4,"[2.8,3.5)",0.26639606921597947,"[0.20,0.28)",market_non_favorite,True,2.4
2022-08-08,2022-08,T1,Ankaragucu,Konyaspor,away,draw,2.15,"[1.8,2.2)",0.4212775048066652,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-08,2022-08,P1,Gil Vicente,Pacos Ferreira,home,home,1.72,"[1.0,1.8)",0.5296316809747992,"[0.42,0.55)",market_favorite,True,0.72
2022-08-08,2022-08,P1,Gil Vicente,Pacos Ferreira,draw,home,3.4,"[2.8,3.5)",0.26793132096372196,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-08,2022-08,P1,Gil Vicente,Pacos Ferreira,away,home,4.5,"[4.0,5.0)",0.2024369980614788,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-08,2022-08,E1,West Brom,Watford,home,draw,2.37,"[2.2,2.8)",0.39917910748058427,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-08,2022-08,E1,West Brom,Watford,draw,draw,3.1,"[2.8,3.5)",0.305178866041608,"[0.28,0.34)",market_non_favorite,True,2.1
2022-08-08,2022-08,E1,West Brom,Watford,away,draw,3.2,"[2.8,3.5)",0.29564202647780774,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-08,2022-08,F2,Caen,Metz,home,home,2.62,"[2.2,2.8)",0.3470986116055536,"[0.34,0.42)",market_non_favorite,True,1.62
2022-08-08,2022-08,F2,Caen,Metz,draw,home,3.0,"[2.8,3.5)",0.30313278746885014,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-08,2022-08,F2,Caen,Metz,away,home,2.6,"[2.2,2.8)",0.3497686009255963,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-12,2022-08,N1,Excelsior,Vitesse,home,home,3.75,"[3.5,4.0)",0.25165562913907286,"[0.20,0.28)",market_non_favorite,True,2.75
2022-08-12,2022-08,N1,Excelsior,Vitesse,draw,home,3.75,"[3.5,4.0)",0.25165562913907286,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,N1,Excelsior,Vitesse,away,home,1.9,"[1.8,2.2)",0.4966887417218543,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-12,2022-08,T1,Trabzonspor,Hatayspor,home,home,1.5,"[1.0,1.8)",0.639344262295082,"[0.55,1.00]",market_favorite,True,0.5
2022-08-12,2022-08,T1,Trabzonspor,Hatayspor,draw,home,4.5,"[4.0,5.0)",0.21311475409836067,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,T1,Trabzonspor,Hatayspor,away,home,6.5,"[5.0,7.0)",0.1475409836065574,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-12,2022-08,SP2,Levante,Huesca,home,draw,1.6,"[1.0,1.8)",0.5905511811023622,"[0.55,1.00]",market_favorite,False,-1.0
2022-08-12,2022-08,SP2,Levante,Huesca,draw,draw,3.75,"[3.5,4.0)",0.25196850393700787,"[0.20,0.28)",market_non_favorite,True,2.75
2022-08-12,2022-08,SP2,Levante,Huesca,away,draw,6.0,"[5.0,7.0)",0.15748031496062992,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-12,2022-08,SP1,Osasuna,Sevilla,home,home,3.2,"[2.8,3.5)",0.2971246006389776,"[0.28,0.34)",market_non_favorite,True,2.2
2022-08-12,2022-08,SP1,Osasuna,Sevilla,draw,home,3.1,"[2.8,3.5)",0.30670926517571884,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,SP1,Osasuna,Sevilla,away,home,2.4,"[2.2,2.8)",0.39616613418530355,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-12,2022-08,P1,Famalicao,Sp Braga,home,away,3.6,"[3.5,4.0)",0.25914634146341464,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,P1,Famalicao,Sp Braga,draw,away,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,P1,Famalicao,Sp Braga,away,away,2.0,"[1.8,2.2)",0.46646341463414637,"[0.42,0.55)",market_favorite,True,1.0
2022-08-12,2022-08,I2,Parma,Bari,home,draw,1.8,"[1.8,2.2)",0.4990403071017275,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-12,2022-08,I2,Parma,Bari,draw,draw,3.25,"[2.8,3.5)",0.2763915547024952,"[0.20,0.28)",market_non_favorite,True,2.25
2022-08-12,2022-08,I2,Parma,Bari,away,draw,4.0,"[4.0,5.0)",0.22456813819577734,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,F1,Nantes,Lille,home,draw,3.0,"[2.8,3.5)",0.31924882629107976,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,F1,Nantes,Lille,draw,draw,3.4,"[2.8,3.5)",0.28169014084507044,"[0.28,0.34)",market_non_favorite,True,2.4
2022-08-12,2022-08,F1,Nantes,Lille,away,draw,2.4,"[2.2,2.8)",0.39906103286384975,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-12,2022-08,E1,Watford,Burnley,home,home,2.3,"[2.2,2.8)",0.41002004008016035,"[0.34,0.42)",market_favorite,True,1.2999999999999998
2022-08-12,2022-08,E1,Watford,Burnley,draw,home,3.3,"[2.8,3.5)",0.28577154308617236,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,E1,Watford,Burnley,away,home,3.1,"[2.8,3.5)",0.30420841683366734,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D2,Nurnberg,Heidenheim,home,away,2.15,"[1.8,2.2)",0.44539296650273735,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-12,2022-08,D2,Nurnberg,Heidenheim,draw,away,3.75,"[3.5,4.0)",0.25535863412823606,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D2,Nurnberg,Heidenheim,away,away,3.2,"[2.8,3.5)",0.29924839936902664,"[0.28,0.34)",market_non_favorite,True,2.2
2022-08-12,2022-08,D2,Kaiserslautern,Paderborn,home,away,2.87,"[2.8,3.5)",0.33158331030671456,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D2,Kaiserslautern,Paderborn,draw,away,3.5,"[3.5,4.0)",0.2718983144515059,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D2,Kaiserslautern,Paderborn,away,away,2.4,"[2.2,2.8)",0.3965183752417795,"[0.34,0.42)",market_favorite,True,1.4
2022-08-12,2022-08,D1,Freiburg,Dortmund,home,away,3.0,"[2.8,3.5)",0.3160919540229885,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D1,Freiburg,Dortmund,draw,away,3.75,"[3.5,4.0)",0.25287356321839083,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,D1,Freiburg,Dortmund,away,away,2.2,"[2.2,2.8)",0.4310344827586207,"[0.42,0.55)",market_favorite,True,1.2000000000000002
2022-08-12,2022-08,B1,Oostende,Gent,home,away,4.75,"[4.0,5.0)",0.19759783029833397,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-12,2022-08,B1,Oostende,Gent,draw,away,3.75,"[3.5,4.0)",0.25029058504455637,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-12,2022-08,B1,Oostende,Gent,away,away,1.7,"[1.0,1.8)",0.5521115846571096,"[0.55,1.00]",market_favorite,True,0.7
2022-08-13,2022-08,I1,Milan,Udinese,home,home,1.44,"[1.0,1.8)",0.6627466613514053,"[0.55,1.00]",market_favorite,True,0.43999999999999995
2022-08-13,2022-08,I1,Milan,Udinese,draw,home,4.75,"[4.0,5.0)",0.20091688259916285,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Milan,Udinese,away,home,7.0,"[7.0,inf)",0.13633645604943193,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Lecce,Inter,home,away,10.0,"[7.0,inf)",0.09477208344063869,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Lecce,Inter,draw,away,5.75,"[5.0,7.0)",0.16482101467937163,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Lecce,Inter,away,away,1.28,"[1.0,1.8)",0.7404069018799897,"[0.55,1.00]",market_favorite,True,0.28
2022-08-13,2022-08,F2,Sochaux,Amiens,home,away,1.9,"[1.8,2.2)",0.4876246767639453,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-13,2022-08,F2,Sochaux,Amiens,draw,away,3.3,"[2.8,3.5)",0.28075360177318065,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Sochaux,Amiens,away,away,4.0,"[4.0,5.0)",0.23162172146287402,"[0.20,0.28)",market_non_favorite,True,3.0
2022-08-13,2022-08,F2,Nimes,Rodez,home,home,2.15,"[1.8,2.2)",0.4299408525392617,"[0.42,0.55)",market_favorite,True,1.15
2022-08-13,2022-08,F2,Nimes,Rodez,draw,home,3.1,"[2.8,3.5)",0.298184784825617,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Nimes,Rodez,away,home,3.4,"[2.8,3.5)",0.2718743626351214,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Metz,Valenciennes,home,home,1.9,"[1.8,2.2)",0.48571428571428565,"[0.42,0.55)",market_favorite,True,0.8999999999999999
2022-08-13,2022-08,F2,Metz,Valenciennes,draw,home,3.4,"[2.8,3.5)",0.2714285714285714,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Metz,Valenciennes,away,home,3.8,"[3.5,4.0)",0.24285714285714283,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Le Havre,Pau FC,home,draw,2.1,"[1.8,2.2)",0.4452054794520548,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-13,2022-08,F2,Le Havre,Pau FC,draw,draw,3.25,"[2.8,3.5)",0.28767123287671237,"[0.28,0.34)",market_non_favorite,True,2.25
2022-08-13,2022-08,F2,Le Havre,Pau FC,away,draw,3.5,"[3.5,4.0)",0.2671232876712329,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Guingamp,Paris FC,home,draw,2.4,"[2.2,2.8)",0.3884711779448622,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,F2,Guingamp,Paris FC,draw,draw,3.1,"[2.8,3.5)",0.3007518796992481,"[0.28,0.34)",market_non_favorite,True,2.1
2022-08-13,2022-08,F2,Guingamp,Paris FC,away,draw,3.0,"[2.8,3.5)",0.3107769423558897,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Dijon,Caen,home,draw,2.55,"[2.2,2.8)",0.3658587987355111,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,F2,Dijon,Caen,draw,draw,3.1,"[2.8,3.5)",0.3009483667017913,"[0.28,0.34)",market_non_favorite,True,2.1
2022-08-13,2022-08,F2,Dijon,Caen,away,draw,2.8,"[2.8,3.5)",0.33319283456269755,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Bordeaux,Niort,home,home,1.75,"[1.0,1.8)",0.51985559566787,"[0.42,0.55)",market_favorite,True,0.75
2022-08-13,2022-08,F2,Bordeaux,Niort,draw,home,3.6,"[3.5,4.0)",0.2527075812274368,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Bordeaux,Niort,away,home,4.0,"[4.0,5.0)",0.22743682310469313,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F1,Paris SG,Montpellier,home,home,1.08,"[1.0,1.8)",0.8760951188986232,"[0.55,1.00]",market_favorite,True,0.08000000000000007
2022-08-13,2022-08,F1,Paris SG,Montpellier,draw,home,12.0,"[7.0,inf)",0.0788485607008761,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F1,Paris SG,Montpellier,away,home,21.0,"[7.0,inf)",0.04505632040050063,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Annecy,Laval,home,away,2.25,"[2.2,2.8)",0.41354540790148797,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,F2,Annecy,Laval,draw,away,3.1,"[2.8,3.5)",0.30015392508978966,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,F2,Annecy,Laval,away,away,3.25,"[2.8,3.5)",0.2863006670087225,"[0.28,0.34)",market_non_favorite,True,2.25
2022-08-13,2022-08,I1,Monza,Torino,home,away,2.6,"[2.2,2.8)",0.3658536585365853,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,I1,Monza,Torino,draw,away,3.3,"[2.8,3.5)",0.28824833702882485,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Monza,Torino,away,away,2.75,"[2.2,2.8)",0.3458980044345898,"[0.34,0.42)",market_non_favorite,True,1.75
2022-08-13,2022-08,F1,Monaco,Rennes,home,draw,2.15,"[1.8,2.2)",0.43940125543215836,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-13,2022-08,F1,Monaco,Rennes,draw,draw,3.5,"[3.5,4.0)",0.269917914051183,"[0.20,0.28)",market_non_favorite,True,2.5
2022-08-13,2022-08,F1,Monaco,Rennes,away,draw,3.25,"[2.8,3.5)",0.2906808305166586,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Rochdale,Grimsby,home,away,2.37,"[2.2,2.8)",0.40208136234626296,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,E3,Rochdale,Grimsby,draw,away,3.4,"[2.8,3.5)",0.28027436140018924,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Rochdale,Grimsby,away,away,3.0,"[2.8,3.5)",0.3176442762535478,"[0.28,0.34)",market_non_favorite,True,2.0
2022-08-13,2022-08,E3,Walsall,Stevenage,home,draw,2.6,"[2.2,2.8)",0.3648208469055374,"[0.34,0.42)",market_favorite,False,-1.0
2022-08-13,2022-08,E3,Walsall,Stevenage,draw,draw,3.2,"[2.8,3.5)",0.29641693811074915,"[0.28,0.34)",market_non_favorite,True,2.2
2022-08-13,2022-08,E3,Walsall,Stevenage,away,draw,2.8,"[2.8,3.5)",0.33876221498371334,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Tranmere,Gillingham,home,home,2.45,"[2.2,2.8)",0.3872529245663574,"[0.34,0.42)",market_favorite,True,1.4500000000000002
2022-08-13,2022-08,E3,Tranmere,Gillingham,draw,home,3.2,"[2.8,3.5)",0.2964905203711174,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Tranmere,Gillingham,away,home,3.0,"[2.8,3.5)",0.3162565550625252,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Sutton,Barrow,home,home,1.95,"[1.8,2.2)",0.4907216494845361,"[0.42,0.55)",market_favorite,True,0.95
2022-08-13,2022-08,E3,Sutton,Barrow,draw,home,3.4,"[2.8,3.5)",0.28144329896907216,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Sutton,Barrow,away,home,4.2,"[4.0,5.0)",0.22783505154639172,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Stockport,Colchester,home,home,1.66,"[1.0,1.8)",0.5724098454493417,"[0.55,1.00]",market_favorite,True,0.6599999999999999
2022-08-13,2022-08,E3,Stockport,Colchester,draw,home,4.0,"[4.0,5.0)",0.2375500858614768,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Stockport,Colchester,away,home,5.0,"[5.0,7.0)",0.19004006868918144,"[0.00,0.20)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Salford,Crewe,home,home,1.85,"[1.8,2.2)",0.5151610291323099,"[0.42,0.55)",market_favorite,True,0.8500000000000001
2022-08-13,2022-08,E3,Salford,Crewe,draw,home,3.6,"[3.5,4.0)",0.2647355288596593,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Salford,Crewe,away,home,4.33,"[4.0,5.0)",0.22010344200803078,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,T1,Kayserispor,Istanbulspor,home,home,1.85,"[1.8,2.2)",0.5129935875801552,"[0.42,0.55)",market_favorite,True,0.8500000000000001
2022-08-13,2022-08,T1,Kayserispor,Istanbulspor,draw,home,3.8,"[3.5,4.0)",0.24974687816402294,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,T1,Kayserispor,Istanbulspor,away,home,4.0,"[4.0,5.0)",0.2372595342558218,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Sampdoria,Atalanta,home,away,4.33,"[4.0,5.0)",0.21812429089630705,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Sampdoria,Atalanta,draw,away,3.9,"[3.5,4.0)",0.2421738922002589,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I1,Sampdoria,Atalanta,away,away,1.75,"[1.0,1.8)",0.539701816903434,"[0.42,0.55)",market_favorite,True,0.75
2022-08-13,2022-08,SP2,Eibar,Tenerife,home,home,2.05,"[1.8,2.2)",0.46444121915820036,"[0.42,0.55)",market_favorite,True,1.0499999999999998
2022-08-13,2022-08,SP2,Eibar,Tenerife,draw,home,3.2,"[2.8,3.5)",0.29753265602322204,"[0.28,0.34)",market_non_favorite,False,-1.0
2022-08-13,2022-08,SP2,Eibar,Tenerife,away,home,4.0,"[4.0,5.0)",0.23802612481857766,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I2,Como,Cagliari,home,draw,3.2,"[2.8,3.5)",0.2769528728211749,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,I2,Como,Cagliari,draw,draw,3.3,"[2.8,3.5)",0.26856036152356355,"[0.20,0.28)",market_non_favorite,True,2.3
2022-08-13,2022-08,I2,Como,Cagliari,away,draw,1.95,"[1.8,2.2)",0.45448676565526147,"[0.42,0.55)",market_favorite,False,-1.0
2022-08-13,2022-08,E3,Northampton,Hartlepool,home,home,1.85,"[1.8,2.2)",0.5116751269035532,"[0.42,0.55)",market_favorite,True,0.8500000000000001
2022-08-13,2022-08,E3,Northampton,Hartlepool,draw,home,3.6,"[3.5,4.0)",0.2629441624365482,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,E3,Northampton,Hartlepool,away,home,4.2,"[4.0,5.0)",0.22538071065989848,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,T1,Galatasaray,Giresunspor,home,away,1.44,"[1.0,1.8)",0.661129263749351,"[0.55,1.00]",market_favorite,False,-1.0
2022-08-13,2022-08,T1,Galatasaray,Giresunspor,draw,away,4.33,"[4.0,5.0)",0.2198674687757657,"[0.20,0.28)",market_non_favorite,False,-1.0
2022-08-13,2022-08,T1,Galatasaray,Giresunspor,away,away,8.0,"[7.0,inf)",0.11900326747488318,"[0.00,0.20)",market_non_favorite,True,7.0
2022-08-13,2022-08,T1,Ad. Demirspor,Sivasspor,home,home,1.9,"[1.8,2.2)",0.49930651872399445,"[0.42,0.55)",market_favorite,True,0.8999999999999999
2022-08-13,2022-08,T1,Ad. Demirspor,Sivasspor,draw,home,3.6,"[3.5,4.0)",0.2635228848821082,"[0.20,0.28)",market_non_favorite,False,-1.0
